,date,u,v,sp
267,2018-12-26,-16.086132049560547,15.723478317260742,22.56640625
268,2018-12-27,-8.24718189239502,10.35892391204834,13.73605728149414
269,2018-12-28,-2.927959680557251,-0.3520725667476654,3.89497971534729
270,2018-12-29,-1.2656598091125488,0.05721600353717804,1.4787155389785767
271,2018-12-30,-2.613365888595581,1.1354550123214722,3.11110520362854
272,2018-12-31,-3.4713563919067383,0.2997116148471832,3.8169591426849365
273,2019-01-01,-20.492334365844727,2.117987871170044,20.63926124572754
274,2019-01-02,-18.514118194580078,0.8875694870948792,18.687908172607422
275,2019-01-03,-5.982675075531006,0.934111475944519,6.729036331176758
276,2019-01-04,2.0991616249084473,0.2795538902282715,3.263157606124878
277,2019-01-05,-4.567652702331543,-1.7925047874450684,5.26749324798584
278,2019-01-06,0.9500136971473694,-0.06690963357686996,1.407726764678955
279,2019-01-07,-0.1252148300409317,-1.0295581817626953,1.3300285339355469
280,2019-01-08,-0.14698217809200287,0.331149697303772,1.0361460447311401
281,2019-01-09,-1.5637681484222412,-0.6937717199325562,1.832619309425354
282,2019-01-10,-9.911025047302246,-1.5413553714752197,10.048805236816406
283,2019-01-11,-7.952545642852783,-1.8180325031280518,8.260764122009277
284,2019-01-12,-6.828453540802002,-1.145073413848877,6.99224328994751
285,2019-01-13,-20.62252426147461,6.125918865203857,21.643815994262695
286,2019-01-14,-22.237899780273438,7.466432571411133,23.629846572875977
287,2019-01-15,-17.301071166992188,12.085925102233887,21.28550148010254
288,2019-01-16,-14.35038948059082,12.485179901123047,19.147899627685547
289,2019-01-17,-14.985074043273926,9.825913429260254,18.13580322265625
290,2019-01-18,-14.859487533569336,7.866246700286865,17.02200698852539
291,2019-01-19,-7.7147536277771,2.1796371936798096,8.215375900268555
292,2019-01-20,-1.7648570537567139,0.7648072838783264,2.786661386489868
293,2019-01-21,-8.329556465148926,-5.818660259246826,10.690519332885742
294,2019-01-22,-8.696893692016602,0.9774320721626282,8.888737678527832
295,2019-01-23,-15.09578800201416,0.7754574418067932,15.182815551757812
296,2019-01-24,-11.860147476196289,-0.5707067847251892,12.077903747558594
297,2019-01-25,-20.90297508239746,-0.6726630926132202,21.046953201293945
298,2019-01-26,-16.31661605834961,1.8221019506454468,17.067127227783203
299,2019-01-27,-16.3131046295166,12.205562591552734,20.721824645996094
300,2019-01-28,-8.440299034118652,3.8092050552368164,10.014182090759277
301,2019-01-29,0.04162195324897766,-4.918041229248047,6.012324810028076
302,2019-01-30,1.1070969104766846,-6.546746730804443,6.790015697479248
303,2019-01-31,-0.8387136459350586,-0.8066914081573486,1.7435909509658813
304,2019-02-01,-9.04904556274414,2.2432899475097656,9.42699146270752
305,2019-02-02,-11.614715576171875,7.782291889190674,14.168350219726562
306,2019-02-03,-11.612817764282227,8.265336036682129,14.477762222290039
307,2019-02-04,1.164162278175354,1.7073744535446167,3.134303092956543
308,2019-02-05,-6.104124069213867,0.7759661674499512,6.356373310089111
309,2019-02-06,-11.613439559936523,7.336820602416992,13.842063903808594
310,2019-02-07,-7.31585168838501,12.577815055847168,14.81882095336914
311,2019-02-08,4.259346008300781,2.777846336364746,5.457132339477539
312,2019-02-09,-4.288450241088867,-3.6656088829040527,6.809403896331787
313,2019-02-10,-0.7146099805831909,6.627636909484863,7.156357765197754
314,2019-02-11,-3.0133755207061768,-0.44117698073387146,4.390926361083984
315,2019-02-12,-2.183990240097046,-3.176678419113159,4.192222595214844
316,2019-02-13,2.07234525680542,-7.314889907836914,7.828691482543945
317,2019-02-14,-2.4902098178863525,0.12428469955921173,2.9154372215270996
318,2019-02-15,-9.423359870910645,7.490232467651367,12.13430404663086
319,2019-02-16,-6.008984088897705,6.8456315994262695,9.202022552490234
320,2019-02-17,-5.406095504760742,3.9305219650268555,6.927890777587891
321,2019-02-18,-6.748645305633545,4.479475975036621,8.272985458374023
322,2019-02-19,-3.5408613681793213,-5.247250556945801,6.478353977203369
323,2019-02-20,-0.03362668678164482,-1.9360601902008057,2.5316009521484375
324,2019-02-21,-1.6651177406311035,-2.2268340587615967,3.4189231395721436
325,2019-02-22,-2.2997679710388184,2.217116117477417,3.4809389114379883
326,2019-02-23,2.3708221912384033,4.898533344268799,5.519693851470947
